sep=;
Date;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades
2004-08-24;2973,660;2959,440;2969,930;;1;;0
2004-08-23;2967,070;2931,730;2965,610;;1;;0
2004-08-20;2934,080;2920,290;2931,730;;1;;0
2004-08-19;2934,480;2923,050;2932,960;;1;;0
2004-08-18;2928,970;2911,690;2923,110;;1;;0
2004-08-17;2926,320;2903,110;2926,320;;1;;0
2004-08-16;2912,380;2890,310;2903,110;;1;;0
2004-08-13;2897,230;2882,360;2892,670;;1;;0
2004-08-12;2923,960;2889,060;2889,060;;1;;0
2004-08-11;2917,790;2897,660;2903,120;;1;;0
2004-08-10;2908,530;2885,350;2907,290;;1;;0
2004-08-09;2926,370;2884,690;2887,130;;1;;0
2004-08-06;2968,220;2913,350;2915,570;;1;;0
2004-08-05;2975,490;2958,230;2968,230;;1;;0
2004-08-04;2981,380;2955,310;2965,080;;1;;0
2004-08-03;2982,600;2967,200;2981,380;;1;;0
2004-08-02;2971,490;2951,460;2967,200;;1;;0
2004-07-30;2971,850;2943,870;2970,960;;1;;0
2004-07-29;2945,040;2921,490;2943,870;;1;;0
2004-07-28;2936,020;2899,860;2921,490;;1;;0
2004-07-27;2902,660;2878,560;2899,860;;1;;0
2004-07-26;2883,130;2867,410;2880,290;;1;;0
2004-07-23;2882,820;2866,120;2867,410;;1;;0
2004-07-22;2910,530;2866,700;2872,280;;1;;0
2004-07-21;2910,530;2885,210;2910,530;;1;;0
2004-07-20;2887,440;2864,870;2885,210;;1;;0
2004-07-19;2896,860;2868,910;2868,910;;1;;0
2004-07-16;2901,500;2878,940;2895,980;;1;;0
2004-07-15;2947,750;2867,040;2886,250;;1;;0
2004-07-14;2955,820;2934,990;2942,960;;1;;0
2004-07-13;2968,140;2953,820;2955,820;;1;;0
2004-07-12;2988,920;2957,590;2962,810;;1;;0
2004-07-09;2987,850;2969,440;2986,450;;1;;0
2004-07-08;2989,780;2968,020;2987,850;;1;;0
2004-07-07;2979,130;2965,470;2969,590;;1;;0
2004-07-06;2987,630;2963,830;2969,580;;1;;0
2004-07-05;2987,970;2980,530;2983,360;;1;;0
2004-07-02;3001,070;2981,000;2981,810;;1;;0
2004-07-01;3022,590;2997,950;2999,830;;1;;0
2004-06-30;3017,350;2999,740;3006,530;;1;;0
2004-06-29;3000,840;2974,520;2999,740;;1;;0
2004-06-28;2993,380;2969,540;2990,620;;1;;0
2004-06-24;2980,340;2955,780;2978,890;;1;;0
2004-06-23;2957,160;2937,650;2955,780;;1;;0
2004-06-22;2947,910;2936,890;2937,650;;1;;0
2004-06-21;2948,520;2939,560;2947,660;;1;;0
2004-06-18;2941,000;2918,590;2939,560;;1;;0
2004-06-17;2928,480;2916,700;2921,540;;1;;0
2004-06-16;2938,440;2923,900;2925,310;;1;;0
2004-06-15;2940,380;2922,980;2934,430;;1;;0
2004-06-14;2958,880;2925,520;2930,540;;1;;0
2004-06-11;2961,510;2950,360;2958,880;;1;;0
2004-06-10;2954,230;2943,690;2950,360;;1;;0
2004-06-09;2959,590;2938,230;2950,570;;1;;0
2004-06-08;2948,100;2934,510;2942,680;;1;;0
2004-06-07;2941,230;2906,520;2939,830;;1;;0
2004-06-04;2911,530;2887,060;2906,520;;1;;0
2004-06-03;2887,110;2865,600;2887,060;;1;;0
2004-06-02;2883,700;2862,540;2876,490;;1;;0
2004-06-01;2867,870;2853,560;2867,020;;1;;0
2004-05-31;2874,430;2861,070;2863,660;;1;;0
2004-05-28;2870,430;2848,580;2870,000;;1;;0
2004-05-27;2856,810;2838,270;2856,810;;1;;0
2004-05-26;2859,180;2830,320;2838,270;;1;;0
2004-05-25;2863,680;2827,360;2830,320;;1;;0
2004-05-24;2865,650;2837,070;2863,360;;1;;0
2004-05-21;2849,170;2830,930;2838,010;;1;;0
2004-05-19;2854,310;2811,970;2849,170;;1;;0
2004-05-18;2817,910;2791,460;2811,970;;1;;0
2004-05-17;2833,790;2778,450;2791,460;;1;;0
2004-05-14;2863,250;2832,050;2833,790;;1;;0
2004-05-13;2869,880;2845,660;2856,100;;1;;0
2004-05-12;2902,790;2860,400;2861,940;;1;;0
2004-05-11;2892,940;2851,470;2891,940;;1;;0
2004-05-10;2920,990;2840,010;2851,470;;1;;0
2004-05-07;2924,300;2907,110;2920,990;;1;;0
2004-05-06;2953,580;2914,340;2914,770;;1;;0
2004-05-05;2953,430;2924,430;2950,300;;1;;0
2004-05-04;2955,970;2924,060;2934,350;;1;;0
2004-05-03;2954,900;2938,270;2951,670;;1;;0
2004-04-30;2975,890;2937,060;2938,270;;1;;0
2004-04-29;3018,270;2961,220;2975,890;;1;;0
2004-04-28;3060,170;3018,270;3018,270;;1;;0
2004-04-27;3072,550;3051,590;3059,450;;1;;0
2004-04-26;3063,530;3032,410;3053,550;;1;;0
2004-04-23;3058,780;3032,410;3032,410;;1;;0
2004-04-22;3037,830;2967,490;3034,170;;1;;0
2004-04-21;3005,130;2967,460;2967,490;;1;;0
2004-04-20;3005,670;2964,270;3002,620;;1;;0
2004-04-19;2972,850;2944,870;2964,270;;1;;0
2004-04-16;2993,180;2934,150;2948,320;;1;;0
2004-04-15;3009,390;2980,430;2982,750;;1;;0
2004-04-14;3023,960;2990,820;2996,900;;1;;0
2004-04-13;3032,030;2999,340;3023,960;;1;;0
2004-04-08;3018,130;2982,460;2999,340;;1;;0
2004-04-07;3028,940;3011,460;3018,130;;1;;0
2004-04-06;3112,550;3022,600;3028,940;;1;;0
2004-04-05;3104,800;3087,910;3093,170;;1;;0
2004-04-02;3097,230;3033,190;3094,910;;1;;0
2004-04-01;3040,750;3009,080;3033,190;;1;;0
2004-03-31;3016,620;3002,660;3015,390;;1;;0
2004-03-30;3017,680;3001,480;3008,200;;1;;0
2004-03-29;3018,880;2991,680;3012,030;;1;;0
2004-03-26;3011,770;2989,730;2991,680;;1;;0
2004-03-25;3014,630;2988,140;3011,770;;1;;0
2004-03-24;3001,610;2981,870;2999,480;;1;;0
2004-03-23;3000,690;2975,250;2988,390;;1;;0
2004-03-22;3008,840;2974,370;2975,250;;1;;0
2004-03-19;3026,440;3005,890;3008,150;;1;;0
2004-03-18;3073,960;3023,590;3026,440;;1;;0
2004-03-17;3080,900;3042,570;3069,320;;1;;0
2004-03-16;3056,030;3033,960;3042,570;;1;;0
2004-03-15;3107,040;3048,740;3056,030;;1;;0
2004-03-12;3100,430;3078,540;3090,030;;1;;0
2004-03-11;3153,810;3078,210;3100,430;;1;;0
2004-03-10;3181,160;3150,250;3153,810;;1;;0
2004-03-09;3208,170;3174,310;3178,930;;1;;0
2004-03-08;3213,140;3186,120;3208,170;;1;;0
2004-03-05;3210,490;3176,970;3186,120;;1;;0
2004-03-04;3193,940;3176,580;3187,680;;1;;0
2004-03-03;3190,610;3156,870;3176,580;;1;;0
2004-03-02;3160,430;3129,140;3156,870;;1;;0
2004-03-01;3129,140;3106,250;3129,140;;1;;0
2004-02-27;3123,830;3103,930;3110,280;;1;;0
2004-02-26;3115,340;3101,880;3105,230;;1;;0
2004-02-25;3110,940;3100,900;3105,130;;1;;0
2004-02-24;3132,070;3100,910;3109,640;;1;;0
2004-02-23;3141,900;3104,160;3128,700;;1;;0
2004-02-20;3115,700;3103,490;3104,160;;1;;0
2004-02-19;3119,320;3069,440;3114,470;;1;;0
2004-02-18;3074,700;3056,130;3069,440;;1;;0
2004-02-17;3059,500;3040,550;3056,950;;1;;0
2004-02-16;3049,380;3037,550;3040,550;;1;;0
2004-02-13;3066,120;3039,310;3041,550;;1;;0
2004-02-12;3066,860;3036,680;3058,270;;1;;0
2004-02-11;3048,580;3025,010;3036,680;;1;;0
2004-02-10;3047,640;3021,250;3046,570;;1;;0
2004-02-09;3027,620;2990,950;3021,250;;1;;0
2004-02-06;3011,760;2984,710;2990,950;;1;;0
2004-02-05;2999,830;2981,580;2986,050;;1;;0
2004-02-04;2988,270;2978,350;2982,790;;1;;0
2004-02-03;2998,180;2981,110;2985,070;;1;;0
2004-02-02;3006,310;2988,080;2991,840;;1;;0
2004-01-30;3013,560;2988,700;2998,980;;1;;0
2004-01-29;3016,800;2991,220;3003,700;;1;;0
2004-01-28;3039,180;3012,690;3016,800;;1;;0
2004-01-27;3044,720;3020,050;3034,310;;1;;0
2004-01-26;3025,990;3013,140;3020,050;;1;;0
2004-01-23;3023,660;3007,050;3018,310;;1;;0
2004-01-22;3018,950;2979,980;3017,390;;1;;0
2004-01-21;3025,200;2978,270;2979,980;;1;;0
2004-01-20;3073,380;3021,800;3021,800;;1;;0
2004-01-19;3070,880;3045,470;3067,820;;1;;0
2004-01-16;3048,260;3012,200;3045,470;;1;;0
2004-01-15;3020,730;2992,430;3012,200;;1;;0
2004-01-14;3002,520;2972,200;2993,560;;1;;0
2004-01-13;3013,140;2972,050;2976,940;;1;;0
2004-01-12;3004,010;2979,690;2996,170;;1;;0
2004-01-09;3030,210;2987,210;2989,580;;1;;0
2004-01-08;3029,220;2976,250;3009,360;;1;;0
2004-01-07;2994,320;2972,640;2976,250;;1;;0
2004-01-05;2975,110;2945,830;2974,730;;1;;0
2004-01-02;2951,580;2890,430;2945,830;;1;;0
2003-12-30;2901,140;2876,800;2890,430;;1;;0
2003-12-29;2878,310;2861,190;2876,800;;1;;0
2003-12-23;2870,670;2840,120;2870,440;;1;;0
2003-12-22;2865,030;2832,360;2840,120;;1;;0
2003-12-19;2873,390;2852,440;2855,300;;1;;0
2003-12-18;2871,860;2846,250;2858,240;;1;;0
2003-12-17;2900,810;2857,490;2867,090;;1;;0
2003-12-16;2942,300;2887,850;2891,660;;1;;0
2003-12-15;2976,930;2930,840;2942,300;;1;;0
2003-12-12;2965,120;2945,460;2950,530;;1;;0
2003-12-11;2971,690;2943,530;2950,740;;1;;0
2003-12-10;2980,520;2957,510;2961,760;;1;;0
2003-12-09;2992,550;2969,580;2976,790;;1;;0
2003-12-08;2977,840;2957,800;2969,580;;1;;0
2003-12-05;2991,410;2967,670;2974,130;;1;;0
2003-12-04;2979,790;2966,250;2967,670;;1;;0
2003-12-03;2979,730;2964,710;2966,250;;1;;0
2003-12-02;2986,570;2960,640;2966,020;;1;;0
2003-12-01;2975,600;2949,190;2960,640;;1;;0
2003-11-28;2973,370;2947,950;2949,190;;1;;0
2003-11-27;2964,060;2941,880;2961,550;;1;;0
2003-11-26;2964,770;2940,110;2941,880;;1;;0
2003-11-25;2961,740;2944,810;2944,810;;1;;0
2003-11-24;2950,440;2905,560;2948,720;;1;;0
2003-11-21;2919,730;2896,850;2905,560;;1;;0
2003-11-20;2910,190;2884,730;2897,430;;1;;0
2003-11-19;2907,670;2870,650;2889,720;;1;;0
2003-11-18;2935,150;2905,090;2907,670;;1;;0
2003-11-17;2962,690;2914,890;2914,890;;1;;0
2003-11-14;2968,300;2948,360;2962,690;;1;;0
2003-11-13;2953,140;2923,570;2948,360;;1;;0
2003-11-12;2925,560;2906,370;2923,570;;1;;0
2003-11-11;2928,390;2904,900;2906,370;;1;;0
2003-11-10;2935,670;2922,320;2927,080;;1;;0
2003-11-07;2942,870;2906,780;2927,450;;1;;0
2003-11-06;2909,550;2875,630;2906,780;;1;;0
2003-11-05;2903,360;2875,040;2875,630;;1;;0
2003-11-04;2918,330;2897,310;2901,510;;1;;0
2003-11-03;2910,220;2863,630;2906,540;;1;;0
2003-10-31;2868,490;2849,300;2863,630;;1;;0
2003-10-30;2867,880;2830,810;2859,990;;1;;0
2003-10-29;2842,180;2822,110;2841,270;;1;;0
2003-10-28;2825,620;2778,110;2822,110;;1;;0
2003-10-27;2780,370;2770,360;2778,110;;1;;0
2003-10-24;2778,580;2770,570;2774,320;;1;;0
2003-10-23;2780,690;2733,950;2775,420;;1;;0
2003-10-22;2795,620;2755,290;2763,870;;1;;0
2003-10-21;2789,780;2765,240;2785,740;;1;;0
2003-10-20;2778,740;2760,310;2765,240;;1;;0
2003-10-17;2780,140;2747,950;2772,670;;1;;0
2003-10-16;2777,350;2745,700;2747,950;;1;;0
2003-10-15;2779,050;2728,320;2771,900;;1;;0
2003-10-14;2735,820;2720,760;2728,320;;1;;0
2003-10-13;2725,370;2696,860;2725,370;;1;;0
2003-10-10;2714,430;2696,860;2696,860;;1;;0
2003-10-09;2714,200;2667,730;2710,440;;1;;0
2003-10-08;2676,600;2642,270;2668,270;;1;;0
2003-10-07;2668,150;2635,730;2654,790;;1;;0
2003-10-06;2674,820;2652,130;2664,730;;1;;0
2003-10-03;2664,480;2610,690;2661,370;;1;;0
2003-10-02;2631,240;2601,740;2610,690;;1;;0
2003-10-01;2619,980;2583,630;2601,740;;1;;0
2003-09-30;2642,770;2605,820;2610,260;;1;;0
2003-09-29;2658,190;2620,710;2641,660;;1;;0
2003-09-26;2623,490;2594,970;2620,710;;1;;0
2003-09-25;2667,610;2612,430;2613,190;;1;;0
2003-09-24;2674,100;2652,230;2667,610;;1;;0
2003-09-23;2657,960;2628,850;2653,660;;1;;0
2003-09-22;2691,690;2637,270;2644,540;;1;;0
2003-09-19;2710,290;2686,330;2690,950;;1;;0
2003-09-18;2717,480;2686,000;2692,410;;1;;0
2003-09-17;2737,590;2707,000;2712,340;;1;;0
2003-09-16;2715,290;2687,120;2709,210;;1;;0
2003-09-15;2716,060;2693,860;2698,470;;1;;0
2003-09-12;2721,650;2693,450;2702,890;;1;;0
2003-09-11;2695,230;2659,060;2693,450;;1;;0
2003-09-10;2740,240;2668,910;2671,690;;1;;0
2003-09-09;2782,650;2734,560;2736,330;;1;;0
2003-09-08;2772,530;2735,480;2766,820;;1;;0
2003-09-05;2760,790;2723,610;2735,480;;1;;0
2003-09-04;2773,120;2753,430;2754,050;;1;;0
2003-09-03;2770,620;2711,280;2765,920;;1;;0
2003-09-02;2717,780;2697,780;2711,280;;1;;0
2003-09-01;2699,340;2669,780;2699,340;;1;;0
2003-08-29;2674,610;2652,120;2669,780;;1;;0
2003-08-28;2662,540;2644,930;2652,120;;1;;0
2003-08-27;2646,290;2606,500;2644,930;;1;;0
2003-08-26;2652,850;2606,500;2606,500;;1;;0
2003-08-25;2665,390;2641,370;2644,290;;1;;0
2003-08-22;2667,910;2643,210;2665,390;;1;;0
2003-08-21;2655,650;2604,710;2652,950;;1;;0
2003-08-20;2608,170;2589,760;2604,710;;1;;0
2003-08-19;2602,710;2552,810;2598,630;;1;;0
2003-08-18;2557,480;2534,930;2552,810;;1;;0
2003-08-15;2537,720;2526,550;2534,930;;1;;0
2003-08-14;2530,610;2501,900;2530,610;;1;;0
2003-08-13;2511,430;2496,630;2501,900;;1;;0
2003-08-12;2498,710;2476,060;2496,630;;1;;0
2003-08-11;2481,250;2465,420;2476,060;;1;;0
2003-08-08;2471,860;2446,640;2465,420;;1;;0
2003-08-07;2464,360;2444,770;2446,640;;1;;0
2003-08-06;2498,390;2454,810;2458,550;;1;;0
2003-08-05;2503,080;2489,080;2498,390;;1;;0
2003-08-04;2506,430;2489,080;2489,080;;1;;0
2003-08-01;2511,330;2496,530;2497,870;;1;;0
2003-07-31;2511,270;2493,690;2503,100;;1;;0
2003-07-30;2502,450;2491,700;2495,820;;1;;0
2003-07-29;2508,890;2489,070;2491,700;;1;;0
2003-07-28;2502,010;2478,710;2495,030;;1;;0
2003-07-25;2483,320;2466,240;2478,710;;1;;0
2003-07-24;2482,160;2451,010;2477,490;;1;;0
2003-07-23;2468,960;2448,320;2451,010;;1;;0
2003-07-22;2472,860;2441,710;2449,250;;1;;0
2003-07-21;2496,560;2467,520;2471,530;;1;;0
2003-07-18;2493,050;2461,690;2484,790;;1;;0
2003-07-17;2531,020;2467,860;2472,380;;1;;0
2003-07-16;2538,270;2523,820;2529,840;;1;;0
2003-07-15;2531,060;2521,770;2524,430;;1;;0
2003-07-14;2532,010;2492,070;2531,060;;1;;0
2003-07-11;2498,240;2479,120;2492,070;;1;;0
2003-07-10;2509,040;2483,170;2488,140;;1;;0
2003-07-09;2514,410;2499,010;2499,010;;1;;0
2003-07-08;2504,870;2480,380;2501,790;;1;;0
2003-07-07;2495,790;2412,190;2487,950;;1;;0
2003-07-04;2417,180;2381,690;2412,190;;1;;0
2003-07-03;2387,730;2375,070;2387,100;;1;;0
2003-07-02;2377,680;2349,420;2375,070;;1;;0
2003-07-01;2380,340;2347,110;2349,420;;1;;0
2003-06-30;2392,570;2375,430;2380,340;;1;;0
2003-06-27;2393,180;2355,370;2392,570;;1;;0
2003-06-26;2361,380;2348,740;2355,370;;1;;0
2003-06-25;2357,580;2340,190;2351,210;;1;;0
2003-06-24;2399,330;2340,190;2340,190;;1;;0
2003-06-23;2411,260;2394,710;2399,330;;1;;0
2003-06-19;2415,570;2404,800;2411,260;;1;;0
2003-06-18;2415,210;2400,350;2412,390;;1;;0
2003-06-17;2409,190;2375,880;2404,410;;1;;0
2003-06-16;2382,240;2356,320;2375,880;;1;;0
2003-06-13;2393,700;2369,230;2377,860;;1;;0
2003-06-12;2403,430;2380,450;2385,500;;1;;0
2003-06-11;2397,150;2377,230;2395,490;;1;;0
2003-06-10;2384,400;2371,680;2377,230;;1;;0
2003-06-09;2386,410;2366,480;2374,310;;1;;0
2003-06-06;2395,050;2345,780;2386,410;;1;;0
2003-06-05;2360,420;2342,570;2345,780;;1;;0
2003-06-04;2352,060;2336,520;2349,060;;1;;0
2003-06-03;2342,450;2329,500;2336,520;;1;;0
2003-06-02;2353,080;2314,090;2341,500;;1;;0
2003-05-30;2319,950;2305,720;2314,090;;1;;0
2003-05-28;2312,130;2266,330;2308,590;;1;;0
2003-05-27;2276,660;2253,340;2266,330;;1;;0
2003-05-26;2284,420;2268,640;2270,050;;1;;0
2003-05-23;2297,690;2275,150;2276,490;;1;;0
2003-05-22;2295,070;2275,150;2291,980;;1;;0
2003-05-21;2303,880;2273,770;2277,810;;1;;0
2003-05-20;2319,490;2294,970;2301,080;;1;;0
2003-05-19;2341,380;2302,120;2319,490;;1;;0
2003-05-16;2363,050;2336,550;2341,380;;1;;0
2003-05-15;2354,260;2329,810;2348,410;;1;;0
2003-05-14;2342,470;2326,460;2329,810;;1;;0
2003-05-13;2343,280;2328,400;2335,490;;1;;0
2003-05-12;2345,140;2325,280;2328,400;;1;;0
2003-05-09;2343,290;2321,460;2325,950;;1;;0
2003-05-08;2380,770;2329,250;2343,290;;1;;0
2003-05-07;2388,000;2362,550;2367,490;;1;;0
2003-05-06;2380,910;2358,090;2377,380;;1;;0
2003-05-05;2369,460;2339,250;2363,480;;1;;0
2003-05-02;2353,440;2326,400;2339,250;;1;;0
2003-04-30;2356,280;2331,190;2350,410;;1;;0
2003-04-29;2345,530;2317,260;2332,320;;1;;0
2003-04-28;2322,570;2281,190;2317,260;;1;;0
2003-04-25;2321,760;2290,640;2294,980;;1;;0
2003-04-24;2345,440;2316,280;2321,760;;1;;0
2003-04-23;2327,770;2279,290;2320,850;;1;;0
2003-04-22;2288,010;2269,690;2279,290;;1;;0
2003-04-17;2282,960;2239,750;2278,990;;1;;0
2003-04-16;2271,640;2249,830;2254,830;;1;;0
2003-04-15;2254,180;2223,060;2250,610;;1;;0
2003-04-14;2229,070;2212,240;2223,060;;1;;0
2003-04-11;2236,490;2210,850;2225,760;;1;;0
2003-04-10;2239,170;2206,790;2210,850;;1;;0
2003-04-09;2244,090;2218,220;2239,170;;1;;0
2003-04-08;2272,670;2242,840;2244,090;;1;;0
2003-04-07;2276,830;2222,550;2272,670;;1;;0
2003-04-04;2253,440;2196,240;2222,550;;1;;0
2003-04-03;2263,180;2233,280;2253,440;;1;;0
2003-04-02;2241,810;2174,500;2235,430;;1;;0
2003-04-01;2179,700;2148,740;2174,500;;1;;0
2003-03-31;2213,840;2148,740;2148,740;;1;;0
2003-03-28;2243,200;2212,470;2213,840;;1;;0
2003-03-27;2262,780;2236,110;2242,020;;1;;0
2003-03-26;2283,730;2257,610;2259,680;;1;;0
2003-03-25;2287,110;2253,170;2272,450;;1;;0
2003-03-24;2336,440;2280,670;2287,110;;1;;0
2003-03-21;2344,570;2290,530;2336,440;;1;;0
2003-03-20;2320,490;2288,720;2294,920;;1;;0
2003-03-19;2323,700;2297,630;2320,490;;1;;0
2003-03-18;2336,890;2272,670;2311,050;;1;;0
2003-03-17;2284,610;2211,620;2272,670;;1;;0
2003-03-14;2245,140;2186,760;2240,230;;1;;0
2003-03-13;2197,590;2163,800;2186,760;;1;;0
2003-03-12;2182,510;2156,350;2163,800;;1;;0
2003-03-11;2165,970;2133,660;2162,710;;1;;0
2003-03-10;2177,830;2152,400;2153,900;;1;;0
2003-03-07;2204,370;2155,020;2156,180;;1;;0
2003-03-06;2223,700;2196,820;2203,820;;1;;0
2003-03-05;2231,520;2211,680;2213,830;;1;;0
2003-03-04;2257,740;2228,750;2231,520;;1;;0
2003-03-03;2283,060;2255,220;2255,480;;1;;0
2003-02-28;2269,230;2230,240;2256,040;;1;;0
2003-02-27;2236,620;2208,660;2230,240;;1;;0
2003-02-26;2258,380;2229,180;2236,540;;1;;0
2003-02-25;2299,850;2239,870;2248,510;;1;;0
2003-02-24;2302,320;2285,430;2299,850;;1;;0
2003-02-21;2308,460;2285,830;2286,970;;1;;0
2003-02-20;2342,520;2299,600;2301,330;;1;;0
2003-02-19;2368,310;2333,430;2340,980;;1;;0
2003-02-18;2369,200;2344,050;2368,310;;1;;0
2003-02-17;2365,610;2321,950;2359,800;;1;;0
2003-02-14;2327,560;2310,570;2321,950;;1;;0
2003-02-13;2337,580;2308,780;2310,570;;1;;0
2003-02-12;2349,420;2335,740;2337,580;;1;;0
2003-02-11;2358,810;2326,460;2349,420;;1;;0
2003-02-10;2342,860;2322,170;2326,460;;1;;0
2003-02-07;2350,130;2328,720;2329,480;;1;;0
2003-02-06;2353,340;2322,880;2334,170;;1;;0
2003-02-05;2359,450;2329,980;2346,480;;1;;0
2003-02-04;2371,310;2338,010;2348,060;;1;;0
2003-02-03;2366,560;2332,500;2366,560;;1;;0
2003-01-31;2357,640;2317,750;2332,500;;1;;0
2003-01-30;2416,420;2352,920;2357,640;;1;;0
2003-01-29;2410,900;2375,600;2388,190;;1;;0
2003-01-28;2441,880;2402,580;2406,060;;1;;0
2003-01-27;2495,020;2422,050;2437,490;;1;;0
2003-01-24;2505,390;2484,880;2494,870;;1;;0
2003-01-23;2540,060;2488,380;2501,300;;1;;0
2003-01-22;2540,450;2505,810;2525,650;;1;;0
2003-01-21;2571,600;2533,310;2539,540;;1;;0
2003-01-20;2555,320;2535,100;2551,950;;1;;0
2003-01-17;2569,520;2529,480;2541,500;;1;;0
2003-01-16;2579,230;2554,720;2569,520;;1;;0
2003-01-15;2607,000;2572,980;2574,290;;1;;0
2003-01-14;2602,670;2571,560;2595,820;;1;;0
2003-01-13;2582,270;2540,080;2571,560;;1;;0
2003-01-10;2545,450;2524,460;2540,080;;1;;0
2003-01-09;2534,380;2498,640;2534,380;;1;;0
2003-01-08;2570,930;2517,830;2522,440;;1;;0
2003-01-07;2623,460;2566,890;2567,420;;1;;0
2003-01-03;2602,140;2571,060;2585,810;;1;;0
2003-01-02;2574,400;2487,170;2571,060;;1;;0
2002-12-30;2488,210;2450,750;2487,170;;1;;0
2002-12-27;2489,650;2449,870;2455,820;;1;;0
2002-12-23;2504,060;2483,520;2488,930;;1;;0
2002-12-20;2519,660;2488,510;2488,510;;1;;0
2002-12-19;2551,670;2504,110;2505,450;;1;;0
2002-12-18;2561,280;2529,170;2532,940;;1;;0
2002-12-17;2553,330;2531,620;2533,670;;1;;0
2002-12-16;2541,540;2516,820;2537,520;;1;;0
2002-12-13;2548,760;2502,710;2516,820;;1;;0
2002-12-12;2579,760;2542,010;2548,760;;1;;0
2002-12-11;2582,030;2554,130;2566,980;;1;;0
2002-12-10;2587,800;2543,220;2554,130;;1;;0
2002-12-09;2646,880;2579,810;2582,190;;1;;0
2002-12-05;2658,290;2617,300;2632,450;;1;;0
2002-12-04;2637,880;2608,420;2617,300;;1;;0
2002-12-03;2714,740;2622,800;2629,830;;1;;0
2002-12-02;2735,640;2677,810;2705,980;;1;;0
2002-11-29;2683,730;2658,590;2677,810;;1;;0
2002-11-28;2670,480;2625,020;2666,500;;1;;0
2002-11-27;2635,770;2555,580;2625,020;;1;;0
2002-11-26;2606,210;2560,810;2563,290;;1;;0
2002-11-25;2597,960;2564,390;2597,960;;1;;0
2002-11-22;2576,970;2559,080;2564,390;;1;;0
2002-11-21;2561,950;2492,260;2561,750;;1;;0
2002-11-20;2494,170;2469,290;2492,260;;1;;0
2002-11-19;2499,580;2476,150;2480,040;;1;;0
2002-11-18;2506,740;2476,470;2499,580;;1;;0
2002-11-15;2491,800;2464,960;2476,470;;1;;0
2002-11-14;2477,360;2422,390;2471,140;;1;;0
2002-11-13;2435,700;2410,310;2424,170;;1;;0
2002-11-12;2425,860;2403,470;2421,090;;1;;0
2002-11-11;2447,060;2403,470;2403,470;;1;;0
2002-11-08;2464,720;2440,670;2441,230;;1;;0
2002-11-07;2497,130;2455,020;2457,620;;1;;0
2002-11-06;2483,870;2462,730;2469,240;;1;;0
2002-11-05;2475,200;2456,280;2469,370;;1;;0
2002-11-04;2478,100;2409,040;2472,690;;1;;0
2002-11-01;2440,070;2395,560;2409,040;;1;;0
2002-10-31;2440,070;2395,200;2440,070;;1;;0
2002-10-30;2411,060;2375,450;2395,200;;1;;0
2002-10-29;2455,850;2375,450;2375,450;;1;;0
2002-10-28;2466,870;2431,750;2452,170;;1;;0
2002-10-25;2460,270;2415,570;2431,750;;1;;0
2002-10-24;2466,000;2407,390;2460,270;;1;;0
2002-10-23;2460,190;2407,460;2411,660;;1;;0
2002-10-22;2456,720;2419,210;2446,160;;1;;0
2002-10-21;2453,700;2409,990;2419,210;;1;;0
2002-10-18;2444,940;2399,780;2437,730;;1;;0
2002-10-17;2420,080;2354,610;2419,580;;1;;0
2002-10-16;2389,180;2344,340;2354,610;;1;;0
2002-10-15;2379,090;2280,810;2371,050;;1;;0
2002-10-14;2301,070;2269,380;2280,810;;1;;0
2002-10-11;2287,550;2204,530;2282,460;;1;;0
2002-10-10;2210,370;2173,660;2204,530;;1;;0
2002-10-09;2204,400;2170,800;2190,670;;1;;0
2002-10-08;2230,930;2178,870;2184,040;;1;;0
2002-10-07;2251,130;2204,080;2209,070;;1;;0
2002-10-04;2268,900;2244,230;2251,130;;1;;0
2002-10-03;2300,040;2253,300;2260,980;;1;;0
2002-10-02;2320,360;2264,980;2290,500;;1;;0
2002-10-01;2294,900;2264,230;2274,350;;1;;0
2002-09-30;2345,190;2247,370;2269,220;;1;;0
2002-09-27;2347,830;2321,360;2345,190;;1;;0
2002-09-26;2345,850;2275,060;2334,940;;1;;0
2002-09-25;2302,830;2258,530;2275,060;;1;;0
2002-09-24;2334,770;2245,920;2263,450;;1;;0
2002-09-23;2386,570;2325,510;2328,730;;1;;0
2002-09-20;2393,480;2368,090;2368,290;;1;;0
2002-09-19;2411,880;2380,640;2387,320;;1;;0
2002-09-18;2473,020;2398,350;2400,070;;1;;0
2002-09-17;2513,600;2468,020;2473,020;;1;;0
2002-09-16;2489,000;2469,450;2470,480;;1;;0
2002-09-13;2496,820;2465,830;2479,390;;1;;0
2002-09-12;2528,630;2492,800;2496,820;;1;;0
2002-09-11;2529,020;2483,150;2524,940;;1;;0
2002-09-10;2488,550;2459,710;2483,610;;1;;0
2002-09-09;2474,440;2457,450;2459,710;;1;;0
2002-09-06;2462,110;2418,770;2457,450;;1;;0
2002-09-05;2435,760;2388,880;2418,770;;1;;0
2002-09-04;2415,780;2395,830;2402,660;;1;;0
2002-09-03;2492,530;2407,490;2407,490;;1;;0
2002-09-02;2504,530;2484,590;2492,300;;1;;0
2002-08-30;2515,730;2491,650;2499,920;;1;;0
2002-08-29;2532,810;2485,070;2498,670;;1;;0
2002-08-28;2567,820;2528,510;2532,670;;1;;0
